key,name_en,name_cn,name_hk,url
190156,HKD,HKD,HKD,http://www.hkdexpress.net/
190157,YTO Express,圆通速递,圓通速遞,http://www.yto.net.cn/
190163,ALLJOY,ALLJOY,ALLJOY,http://www.alljoylogistics.com/
190164,17FEIA,17FEIA,17FEIA,http://www.17feia.com/
190165,Wishpost,Wish邮,Wish郵,https://www.wishpost.cn/
190167,XYL,兴远国际,興遠國際,http://www.816kf.com/
190168,ECMS,易客满,易客滿,http://www.ecmsglobal.com/
190170,WEL,WEL,WEL,http://www.we-logistics.com/
190171,SUMTOM,SUMTOM,SUMTOM,http://www.sumtom.cn/
190172,LTEXP,乐天速递,樂天速遞,http://www.ltexp.com.cn/
190173,HUIN Logistics,惠恩物流,惠恩物流,http://www.huinglobal.com/
190174,Deppon,德邦,德邦,http://www.deppon.com/
190175,ZTO International,中通国际,中通國際,https://www.ztoglobal.com/
190178,WSH,WSH,WSH,https://www.360lion.com/
190183,GXA,GXA,GXA,http://www.gaopost.com/
190185,EQT,EQT,EQT,http://www.17post56.com/
190187,ECexpress,ECexpress,ECexpress,http://www.ecexpress.com.cn/
190193,TZT,TZT,TZT,http://www.tzgjwl.cn/
190194,Tonda Global,通达全球,通達全球,http://www.tarrive.com/
190198,ZXG,ZXG,ZXG,http://www.zxlogs.ltd/
190199,JS,急速国际,急速國際,http://www.js-exp.com/
190200,YDH,YDH,YDH,http://www.ydhex.com/
190201,Quickway,Quickway,Quickway,http://www.quickway-sc.com/
190205,Orange Connex,橙联,橙聯,http://www.orangeconnex.com/
190208,CNE,CNE,CNE,http://www.cne.com/
190210,CGS,CGS,CGS,http://www.cgs-express.com/
190211,Tianzi,Tianzi,Tianzi,http://www.tzexp.com/
190212,YuanHao Logistics,YuanHao Logistics,YuanHao Logistics,http://www.mzlyuanhao.com/
190213,SPES,速易邮,速易郵,https://spes.link/
190221,SYD,速邮达物流,速郵達物流,http://www.suyd56.com/
190223,LEX,LEX,LEX,http://www.xdlex.com/
190225,Kerry eCommerce,Kerry eCommerce,Kerry eCommerce,https://www.kerry-ecommerce.com/
190226,BUFFALO,BUFFALO,BUFFALO,http://www.buffaloex.com/
190229,HJYT,HJYT,HJYT,http://www.hjyt56.com/
190234,CITITRANS,亦邦国际,亦邦國際,http://www.cititrans.com/
190238,UVAN,UVAN,UVAN,http://www.uvan56.com/
190240,5UL,5UL,5UL,http://5ulogistics.com/
190242,ESE,俄速易,俄速易,http://e-se.cn/
190243,YDS,YDS,YDS,http://www.ydexp.com/
190244,OOPSTON,OOPSTON,OOPSTON,https://www.elitebio.com/
190248,UXTX,邮行天下,郵行天下,http://www.ux-exp.com/
190251,YDGJ,杭州宇地,杭州宇地,http://www.yudiexp.com/
190252,YL,YL,YL,http://www.ylexp.com/
190253,CKE,希凯易,希凱易,http://www.ckeex.com/
190258,ZCE,上海翼速,上海翼速,https://www.geswl.com/
190259,Best Inc.,百世国际,百世國際,https://www.800best.com/
190261,EDL,壹递诺,壹遞諾,http://www.1dlexpress.com/
190265,ANT Express,广州安创,廣州安創,http://www.168express.cn/
190271,Cainiao,菜鸟,菜鳥,https://track.cainiao.com/orderTrack
190272,TO C LOGISTICS,途曦物流,途曦物流,http://www.globesuccess.com.cn/
190274,JIAYOU EXP,佳邮国际,佳郵國際,http://www.jiayouexp.com
190275,ESX Logistics,八星物流,八星物流,http://www.8starexpress.com/
190276,ShunBang,顺邦科技物流,順邦科技物流,http://www.shunbang.vip/
190278,MCTrans,马可达,馬可達,http://www1.mctransexpress.cn/
190279,BYT,BYT,BYT,http://www.byt56.com.cn/
190280,SDK,斯德克,斯德克,http://www.sdk-express.cn/
190282,PFC,皇家物流,皇家物流,http://www.pfcexpress.com/
190283,CJ,促佳,促佳,https://cjdropshipping.com/
190284,WINIT,万邑通,萬邑通,https://www.winit.com/
190285,LEADER,LEADER,LEADER,https://www.leader609.com/
190289,escbest,escbest,escbest,http://www.escbest.com
190290,BSI,BSI,BSI,http://www.bsiscm.com/
190292,YIDST,YIDST,YIDST,http://www.ydex.cn/
190296,YHA,越航物流,越航物流,http://www.yha56.com/
190297,TFS,天府盛,天府盛,http://www.tfs906.com/
190299,HDQN,HD物流,HD物流,http://hdgj19.com/
190301,JiuFang,JiuFang,JiuFang,http://www.jiufanglogistics.com/
190302,JD Worldwide,京东国际,京東國際,https://www.jingdonglogistics.com/
190303,ASIAFLY,ASIAFLY,ASIAFLY,https://www.asiaflyexp.com/
190304,AnserX,AnserX,AnserX,http://anserx.com/
190306,HYTX,HYTX,HYTX,http://www.hytx-exp.com/
190313,WWE,WWE,WWE,https://www.weworldexpress.com/
190314,FCKJ,飞驰供应链,飛馳供應鏈,http://www.fckjexpress.com/
190316,STO Global,申通国际,申通國際,http://www.stosolution.com/
190318,TDE,TDE,TDE,http://www.sztdgyl.com/
190319,YSD,YSD,YSD,http://www.ysdgj56.com/
190320,OYXGJ,欧亚兴,歐亞興,http://oyx-express.com/
190321,EPP,EPP,EPP,http://www.epsglobe.com/
190322,Four Seasons,四季正扬,四季正揚,http://www.fourseasonsfly.net/
190323,Tinzung,Tinzung,Tinzung,http://www.tianzongsc.com/
190324,STO Express,申通快递,申通快遞,http://www.sto.cn/
190325,ZSGJ,中速国际,中速國際,http://zsgjky.com/
190326,SBD,势必达物流,勢必達物流,https://www.dgsbd-scm.com/
190328,HuaHang,华航吉运,華航吉運,http://www.hhjy56.cn/
190329,EAC,EAC,EAC,http://www.szeac.com/
190330,E-Bond,亿邦达,億邦達,https://www.ybdl56.com/
190331,BTD,BTD,BTD,http://www.btdair.com/
190332,JDY,金斗云,金斗雲,http://www.jdywuliu.com/
190334,MSD,魔速达,魔速達,http://www.mosuda.com/
190335,BR1,BR1,BR1,http://www.br1express.com/
190336,PD,蓬达,PD,http://www.hzpdex.com/
190337,FBB,摆渡一下,擺渡一下,http://www.ferryboatlogistics.com/
190338,ZT,ZT,ZT,http://www.zt.hailei2018.com/
190340,XYY,XYY,XYY,http://www.xingyunyi.cn/
190341,uda International,韵达国际,韻達國際,http://www.udalogistic.com/
190343,OU JIE,欧捷,歐捷,http://www.ojexpress.cn/
190344,SCGJ,拾诚国际,拾誠國際,http://www.scgj56.net/
190346,SGF,SGF,SGF,http://www.starglobal.com.cn/
190347,Lidi Logistics,利滴物流,利滴物流,http://hnlidi.cn/
190349,1TONG,1TONG,1TONG,http://www.1tongexpress.com/
190350,AtWindow,在窗,在窗,http://www.atwindow.com/
190351,Sinodidi,外运迪迪,外運迪迪,http://www.sinodidiexpress.com/
190352,HSDGJ,寰世达,寰世達,http://galaxyintlship.com
190353,FJEX,FJEX,FJEX,http://www.fujexp.com/
190356,Madrooex,Madrooex,Madrooex,http://www.madrooex.com/
190357,JH,杰航国际物流,傑航國際物流,http://www.jiehang.net/
190358,DWE,多维智慧,多維智慧,https://dweex.com/
190360,LingXun Logistics,领讯物流,領訊物流,http://www.lingxun.top/
190361,BSIE,柏电科技物流,柏電科技物流,http://www.bsiecommerce.com/
190363,Sunnyway,Sunnyway,Sunnyway,http://www.isunnyway.com/
190364,CD,CD,CD,http://www.chengdaguoji.com.cn/
190365,JY,JY,JY,https://www.jiayingex.com/
190366,Komon,可蒙国际,可蒙國際,http://www.komonexpress.com/
190369,HNCA Logistics,河南航投物流,河南航投物流,http://www.hnhtyxgs.com/
190370,AO YOU,澳运国际,澳運國際,http://www.aoyunltd.com/
190371,FSGJ,飞速国际,飛速國際,http://kd1913.com/
190372,HMG,HMG,HMG,http://www.hmagua.cn/ 
190374,QYEXP,前雨国际,前雨國際,http://www.qyexp.cn/
190375,Runbai,润百,潤百,http://www.runbail.com/
190376,ED POST,ED POST,ED POST,http://www.666post.com/
190377,STADT,施塔特,施塔特,http://www.stadt.com.cn/
190379,JOYING BOX,飞盒跨境,飛盒跨境,https://www.joyingbox.com/
190380,LMSY,六脉速运,六脈速運,https://www.lmparcel.com/
190382,Huasheng INT,华昇国际,華昇國際,http://www.hsgjky.com/
190383,Qyun,青云物流,青雲物流,http://www.qyunexpress.com/
190384,SHJX,上海驹隙,上海駒隙,http://www.juxiex.com/
190385,RHM,RHM,RHM,http://www.rheymah.net/
190386,Luckinpost,邮好运,郵好運,https://www.luckinpost.com/
190387,NBT,南北通,南北通,https://www.ofo56.com/
190388,HQGJXB,HQGJXB,HQGJXB,http://www.hqgjhy.cn/
190389,YFH,原飞航,原飛航,http://www.yfhex.com/
190390,KuaJing Line,跨境在线,跨境在線,http://www.kuajingline56.com/
190391,AML,艾姆勒,艾姆勒,https://www.imlgjsy.com/
190393,CHINACOURIER,中快,中快,http://export.chinacourierhk.com:9088/login
190394,YFM,YFM,YFM,http://www.fmgjhy.com/
190395,SaFly,吉飞国际物流,吉飛國際物流,http://www.safly.net/
190396,Parceljet,派速捷,派速捷,http://www.parceljet.com/
190397,DYEXPRESS,德远物流,德遠物流,http://dyexpress.com/
190398,GIMEN,巨门跨境,巨門跨境,http://www.gimen56.com/
190399,fargood,发个货,發個貨,http://www.fargoodexpress.com/
190400,1STOP,一站到岸,一站到岸,http://www.1stop.net/
190401,MYD,满壹滴,滿壹滴,http://www.mydservice.cn/
190402,SuperTon,速宝通,速寶通,https://www.super-ton.com/
190403,WM,万盟云仓,萬盟雲倉,http://www.wmycc.com/
190404,CSIL,常昇国际,常昇國際,http://www.csil-group.com/
190405,ONE LINE,ONE LINE,ONE LINE,http://www.firstline56.com/
190406,XXD,上海享享达,上海享享達,http://www.xxdexp.com/
190407,SHE,森鸿国际,森鴻國際,http://www.showl.com/
190408,AT,AT,AT,http://a-tian.aflyfish.com/
190409,AllRoad,众鹿跨境物流,眾鹿跨境物流,http://www.zlwww.vip/
190410,YFHT,YFHT,YFHT,http://htkjwl.cn/
190411,YWGJ,有为国际,有為國際,http://www.youwei-china.com/
190412,EWE Global Express,EWE全球物流,EWE全球物流,http://www.ewe.com.au/
190413,DNJ Express,DNJ Express,DNJ Express,http://www.dnjexpress.com/en/
190414,Comet Tech,上海彗吉,上海彗吉,https://comet-tech.com.cn/
190415,UC Express,优速快递,優速快遞,http://www.uce.cn/
190416,HSD Express,鸿盛达国际,鴻盛達國際,http://www.hsd-ex.com/
190417,PY Express,派优供应链,派優供應鏈,http://www.py-express.net/
190418,TWTH,拓威天海,拓威天海,http://www.th99.com/
190419,CXC Express,CXC Express,CXC Express,http://cxc.com.hk/
190420,OCS Express,OCS 国际快递,OCS 國際快遞,http://www.ocschina.com/
190421,HuaXi Express,华熙国际,華熙國際,http://www.huaxiexpress.com/
190422,LiBang Logistics,立邦国际物流,立邦國際物流,http://www.lbexps.com/
190423,Edlon Logistics,誉德隆物流,譽德隆物流,http://www.szedlon.com/
190424,DPE Express,递必易,遞必易,http://www.dpe.net.cn/
190426,King Kong Express,京广速递,京廣速遞,http://www.kke.com.hk/
190428,ComOne Express,ComOne Express,ComOne Express, http://www.com1logistics.com
190429,RRS Logistics,日日顺物流,日日順物流,https://www.rrswl.com/
190431,Krexi international,坤翔国际,坤翔國際,http://www.krexi.com/
190432,Vnlin,合联国际,合聯國際,https://www.vnlin.com/
190434,BHT,白海豚,白海豚,http://www.white-dolphin.com/
190436,SWE,SWE,SWE,http://www.sedel.com/
190437,HY Express,浩远国际,浩遠國際,http://www.hy-express.com/
190438,iMile,iMile,iMile,https://www.imile.com/
190439,ZHXT Express,纵横迅通国际,縱橫迅通國際,http://www.lonfennerlogistic.com/
190440,WLD Express,万立德国际,萬立德國際,http://wld.initmi.cn/
190441,YiMiDiDa,壹米滴答,壹米滴答,https://www.yimidida.com/
190442,J&T Express (CN),J&T Express (CN),J&T Express (CN),http://www.jtexpress.com.cn/
190443,JPSGJ,捷谱斯国际,捷譜斯國際,http://jpsgjwl.com/
190444,Espost,Espost,Espost,http://www.espost.es/
190445,LeiYi international logistics,深圳市雷翼国际物流有限公司,深圳市雷翼國際物流有限公司,http://www.ly-b2c.com/
190446,YouMeiYuTong,优美宇通,優美宇通,http://www.gzymyt.com/
190447,Chuangyu Logistics,创宇物流,創宇物流,http://www.cy-express.com/
190448,CN wang tong,中国网通,中國網通,https://cnwangtong.com/
190449,Suto Logistics,速通物流,速通物流,http://www.sut56.com/
190451,lerdex,乐易汇,乐易汇,https://website.bestdealer.com/tracking.html
190452,Kong Lok Express,港乐速邮,港樂速郵,http://konglok.com/
190453,Kylin Express,麒麟物流,麒麟物流,https://www.qlinyun.com/
190454,Dream & Love,梦和爱,夢和愛,http://www.mhafly.com/
190455,ZTO Express,中通快递,中通快遞,https://www.zto.com
190456,7-ELEVEN,7-ELEVEN,7-ELEVEN,https://eservice.7-11.com.tw/
190457,HiLiFe,莱尔富,萊爾富,https://www.hilife.com.tw/
190459,YiFan,毅帆,毅帆,http://yifan56.cn/
190460,JYC,金羊城,金羊城,http://www.1hhz.com/
190461,Logisters,随波物流,隨波物流,http://www.logisters.com/
190462,ETEEN,ETEEN,ETEEN,http://www.eteenlog.com/
190463,ZSDExpress,转瞬达集运,轉瞬達集運,https://www.zsda56.com/
190464,HOYANGexpress,弘扬物流,弘揚物流,http://www.hoyangexpress.com/
190465,JINLAI,金来物流,金來物流,http://www.jinlaiexpress.com/
190466,HCT Logistics,新竹物流,新竹物流,https://www.hct.com.tw/
190467,Hundred Miles Freight,Hundred Miles Freight,Hundred Miles Freight,http://www.bwwlys.com/
190468,Tocinda,至信达,至信達,http://www.zxdexpress.com/
190469,CPEX,CPEX,CPEX,http://www.cpex.ltd/
190470,CHH,春红物流,春紅物流,http://www.chunhonggyl.com/
190471,HZC,洪赞成物流,洪贊成物流,http://hzc-express.com/
190472,Shopline Logistics,商链物流,商鏈物流,https://www.myoneship.cn/
190473,Linex,Linex,Linex,https://www.linexsolutions.com/
190474,HMCP,环贸仓配,環貿倉配,http://sztoppost.com/
190475,Make Fly,迈客丰国际物流,邁客豐國際物流,http://www.maikf.com/
190476,Star-Wish,星希望供应链,星希望供應鏈,http://www.star-wish.cn/
190477,XS Express,新树物流,新樹物流,http://xs-exp.com/
190479,TaiShi,泰实,泰實,http://www.gztaishi.com/
190480,HSD,鸿速达,鴻速達,https://www.hsd-express.com/
190482,Sana,Sana,Sana,https://www.sanaship.com/
190483,RFL,润峯物流,潤峯物流,http://www.runforint.com/
190484,YXIL,悦希物流,悅希物流,http://www.yxilogistics.com/
190485,QLN,千里鸟包裹,千裡鳥包裹,https://www.qianliniao.com/
190486,E-commerce KZ,E-commerce KZ,E-commerce KZ,http://www.e-commercekz.com/
190487,CNOR,CNOR,CNOR,http://www.tflcn.com/
190488,SKR,SKR,SKR,http://skr56.com/
190489,HX,鸿鑫物流,鴻鑫物流,http://www.hxgj-exp.com/
190490,DPX EXPRESS,地平线速运,地平線速運,https://www.dpx-express.com/
190491,MORELINK,MORELINK,MORELINK,http://www.morelink56.cn
190493,ExwWorld,沃德通,沃德通,http://www.exwworld.cn/
190494,EVERWIN,EVERWIN,EVERWIN,https://www.evertowin.com/
190495,YC,YC,YC,http://www.ycex.cn/
190496,YBD,邮必达,郵必達,http://www.ybdexpress.com/
190497,HJ-GYL,HJ-GYL,HJ-GYL,http://www.hj-sc56.com/
190498,JDT,玖鼎通,玖鼎通,https://www.jiudt.com/
190499,Sapphire Box,Sapphire Box,Sapphire Box,http://www.sapphirebox56.com
190501,HUANSHI56,环世货运,環世貨運,http://www.huanshi56.com/
190502,ECG,ECG,ECG,http://www.ecgexpress.com/
190503,DuXiuExp,独秀国际,獨秀國際,https://www.duxiuexp.com/
190504,latam,拉美邮,拉美郵,https://latamyou.com/
190505,Frayun,法运,法运,https://www.frayun.com/
190506,Granful Solutions Ltd,Granful Solutions Ltd,Granful Solutions Ltd,https://hk-ols.granful.cn/
190507,LEDii,乐递供应链,樂遞供應鏈,http://www.ledii.cn/
190508,OBC Logistics,OBC Logistics,OBC Logistics,https://www.zuexpress.cn/
190509,RedC,RedC,RedC,http://redchains.cn/
190510,CXE,宸迅速递,宸迅速遞,http://www.cxe.cc/
190511,worldwide logistics,环世物流集团,環世物流集團,https://www.worldwide-logistics.cn/
190512,ac logistics,ac logistics,ac logistics,http://www.sz-ac56.com/
190513,TRUSTONE,全速通,全速通,http://www.hnqst.cn/
190514,SQGJ,胜琪国际,勝琪國際,http://suzsq.com/
190515,DIDADI,嘀嗒嘀物流科技,嘀嗒嘀物流科技,http://mydidadi.com/
190516,MKD,MKD,MKD,http://www.mkdexpress.com.mx/
190517,YOUDA,优达国际,優達國際,http://www.youdaguoji.com/
190518,VerykShip,唯客物流,唯客物流,https://www.verykship.com/
190519,Pigeon Logisitcs,飞鸽物流,飛鴿物流,https://www.pe2008.com
190521,ASGYL,安速供应链,安速供應鏈,http://www.gdasgyl.com/
190522,KTD,KTD,KTD,http://www.kuatongda.com/
190523,SZMY,SZMY,SZMY,http://www.dxd-express.com/
190525,mgoship,海豚日本仓,海豚日本倉,https://www.mgoship.com/
190526,MAXPRESS,MAXPRESS,MAXPRESS,http://www.maxway-logistics.com/
190527,Ebaza,易巴扎,易巴扎,http://www.ebazorgroup.com/
190528,FULFILLMEN,中田物流,中田物流,https://www.fulfillmen.com/
190529,YDM,壹斗米,壹斗米,http://www.ydm-express.com/
190530,ZYEX,ZYEX,ZYEX,http://www.zyouexpress.com/
190531,Yechain,易链供应链,易鏈供應鏈,http://www.hopailogtech.com/
190532,XinMaTai,新马泰,新馬泰,http://www.xmtgyl.com/
190533,Interlet,英特莱特,英特萊特,http://www.ytltkd.com/
190534,Fulfillant,Fulfillant,Fulfillant,https://www.fulfillant.com/
190535,ZTT,ZTT,ZTT,http://zhiteng.biz/
190536,TJ-EXP,淘晶货运,淘晶貨運,http://www.shtjkd.com/
190537,TTGJ,通途国际,通途國際,http://www.szttgj.com/
190538,EASIPASS,诚约轻松递,誠約輕鬆遞,http://www.cvnlog.com/
190539,eShiper发件网,eShiper发件网,eShiper發件網,http://www.eshiper.com/
190540,SSC,加速供应链,加速供應鏈,http://www.sscexp.com/
190541,Fastgo,速派快递,速派快遞,https://www.fastgo.com.au/
190542,South American Post,南美邮联,南美郵聯,http://www.lameipost.com/
190544,Jiedan logistics,捷丹集运,捷丹集運,http://www.jdexp.cn/
190545,Mingda,明大国际物流,明大國際物流,http://www.mingda-express.com/
190548,CTS,华贸国际,華貿國際,https://www.ctsfreight.com/
190549,XT,迅田国际,迅田國際,http://www.xtl163.com/
190550,埃德维OTW,埃德维OTW,埃德维OTW,http://www.otwex.com/
190551,KYE,跨越速运,跨越速运,https://ky-express.com/
190552,SLICITY,顺联城物流,順聯城物流,http://www.yz-ex.com/
190554,XINGSU,星速货运,星速貨運,http://www.xingsuexp.com/
190555,Heping Logistics,禾平物流,禾平物流,http://www.hpgjwl.com.cn/
190556,CDEX,辰达国际物流,辰達國際物流,http://chenda.toujiaa.cn/
190557,ZHMY,ZHMY,ZHMY,http://www.zhmy.vip/
190558,Pickupp (HK),Pickupp (HK),Pickupp (HK),http://www.hkpickup.com/
190559,Huodull,Huodull,Huodull,http://www.huodull.com/
190560,DaMai Yuncang,大迈云仓,大邁雲倉,http://www.dmyc1688.com/
190561,YUEX LOGISTICS,悦翔物流,悅翔物流,http://www.yuex-exp.com/
190562,eDeliver,递速易国际,遞速易國際,http://www.e-delivering.com/
190563,YunS,远尚物流,遠尚物流,https://www.yunsexpress.com/
190564,ZLC,以星物流,以星物流,https://www.zim-logistics.com.cn/
190565,YME,运盟国际,運盟國際,https://tms.ym-trans.com/
190567,JDIEX,JDIEX国际物流,JDIEX國際物流,https://www.jdiex.com/
190568,onetouch-tech,链仓科技,鏈倉科技,https://cargodiscovery.com/
190569,OUYOU INTERNATIONALITY,欧邮国际,歐郵國際,http://www.szouyou.cn/
190570,BOXIN,博信国际物流,博信國際物流,http://www.boxinexpress.com:82/
190572,INTEL-VALLEY,智谷供应链,智谷供應鏈,http://www.qhzhigu.com/
190573,Pinke,上海品客,上海品客,http://www.pkgjwl.com/
190574,ExPlus,中田物流(南亚专线）,中田物流(南亞專線）,https://www.explus56.com
190575,CHINA SOUTHERN AIR LOGISTICS,南航物流,南航物流,http://csairlog.com/
190576,DORJE,多杰物流,多杰物流,https://www.dorje56.com/
190577,KING KERRY,金开宇国际物流,金開宇國際物流,http://www.jky-express.com/
190578,Weitu Technology Logistics,维途科技物流,維途科技物流,https://www.wtkjwl.com/
190579,EBOEXP,鄂宝,鄂宝,http://www.eboexp.com/
190580,SZXYD LOGISTICS,鑫翼达,鑫翼達,http://www.xydfreight.com/
190581,WST,万顺通,萬順通,https://www.wst.group/
190582,LCDGYL,联超达供应链,聯超達供應鏈,http://www.lcdgyl.com/
190583,4PLLAB,4PL实验室,4PL實驗室,https://www.4pllab.cn/
190584,Ouguan supply chain,鸥冠供应链,鷗冠供應鏈,http://www.oggyl.com/
190585,DOR,任意门,任意門,http://www.doragate.com/
190586,天胜国际(TSL),天胜国际,天勝國際,https://www.tsl-logistics.tw/
190588,JJWEX,捷立国际,捷立國際,http://www.jjwex.com/
190589,Blue Leopard,蓝豹云仓供应链,藍豹雲倉供應鏈,https://www.lb-56.com/
190591,Fuhai Wulian,富海物联,富海物聯,http://www.fuhai618.com/
190593,YF518,袁航电子,袁航電子,http://www.cargo518.com/
190594,Cigerma,西格码物流优选,西格碼物流優選,https://www.cigerma.com/
190595,CIMC ADS,中集世联达,中集世聯達,http://www.ads-logistics.com/
190596,Pickupp (TW),Pickupp (TW),Pickupp (TW),https://tw.pickupp.io/
190597,DH CITY EXPRESS,DH城市快递,DH城市快遞,http://www.dhcityexpress.com/
190598,Hong Hai Chain,宏海供应链,宏海供應鏈,http://www.gzbtygj.com/
190600,HHY,恒好运,恆好運,http://www.hhyexpress.com/
190601,Pingdaguoji,平达国际,平達國際,http://www.pingda56.com.cn/
190602,"C&C Co.,Ltd","C&C Co.,Ltd","C&C Co.,Ltd",https://candc-stexpress.com/
190604,Xinyan international,心妍物流,心妍物流,http://www.xin-logistics.cn/
190605,STONE3PL,STONE3PL,STONE3PL,https://www.stone3pl.com/
190606,KPK,凯尔凯,凱爾凱,http://www.kpksz.com/
190607,YunHui Logistics,云晖物流,雲暉物流,https://www.yunhuipost.com/
190608,XingTongGlobal,星通集运,星通集運,https://www.xingtongjiyun.com/
190609,Hecny,Hecny,Hecny,https://www.hecny.com/
190611,KYLIN,麒麟海外仓,麒麟海外倉,http://www.kylinowms.com/
190612,JINSHIDA,金世达,金世達,http://www.jsdgj56.cn/
190614,YI,韵翼,韻翼,http://www.yunyi.world/
190615,WIA Fulfill,维亚智通,維亞智通,https://www.wia-sourcing.com/
190616,De Well,德威国际,德威國際,https://www.de-well.com/
190617,TSE,TSE,TSE,http://www.51856.xyz/
190618,YUNQI,云旗国际,雲旗國際,http://www.yunqishipping.com/
190619,HSGJ,华商国际,華商國際,http://www.hsscm-ltd.com/
190620,ZFEX,ZFEX,ZFEX,http://www.zf-ex.com/
190621,Paifeigu,派非顾,派非顧,http://www.pgl.hk/
190622,youyiex,邮易仓,郵易倉,http://yygj.youyiex.com/
190623,GoFast,够快供应链,夠快供應鏈,http://www.gofastcn.com/
190624,IDE,IDE,IDE,https://www.ideexp.com/
190625,AliExpress,全球速卖通,全球速賣通,https://www.aliexpress.com/
190626,ILS,纵横国际物流,縱橫國際物流,http://www.ilsau.net/ils/
190627,BE,贝乙国际,貝乙國際,http://www.beiyiguoji56.com/
190629,XJWL,雄九物流,雄九物流,http://www.xiongjiu168.com/
190630,XTOOLS,超兔供应链,超兔供應鏈,http://www.ct-scm.com/
190632,Sunson,燊鑫国际物流,燊鑫國際物流,http://www.sunsonexpress.com/
190633,XH,XH,XH,http://www.gzxhgj.com/
190634,OUHUA,欧华,歐華,http://www.gdouhua.com/
190635,Zhongpeng,中鹏供应链,中鵬供應鏈,http://www.zp56.com
190636,YLE,亚龙速运,亞龍速運,http://www.gdylwl.com/
190637,GTI,跨境易通,跨境易通,http://www.gti56.com/
190638,Myloop,速锐,速銳,https://www.myloop.plus/
190639,SKUARE,世宽国际,世寬國際,http://skuare.com.cn/
190640,YYpost,YYpost,YYpost,http://www.yypostal.com/
190641,Jiede supply chain,捷德供应链,捷德供應鏈,http://www.jdgjwl.com/
190642,ZL international,纵联国际,縱聯國際,http://www.hsylian.com/
190643,More Logistics,茂业物流,茂業物流,http://www.gzmywl.com/
190644,Jusda International,准时达,準時達,https://www.jusdasr.com/
190645,LHE,龙浩速运,龍浩速運,http://www.lh-express.cn/
190646,ZTWL,中塔物流,中塔物流,https://www.ztwlexpress.com/
190647,环越国际专线,环越国际专线,環越國際專線,http://www.hyfba.cn/
190648,zhixian,直线供应链,直線供應鏈,https://1592597785qpa.scd.wezhan.cn/
190649,Oulala,Oulala,Oulala,http://www.oulala-express.com/
190650,TY,腾宇国际,騰宇國際,http://www.sztygj.net/
190651,GZSZHHY,政豪货运,政豪貨運,http://www.gd11183.cn/
190652,SHIBIDA,时必达,時必達,https://www.sbdkuajing.com/
190653,PaFeiTe,帕菲特,帕菲特,http://www.pftlogistics.cn/
190654,SoarMall,速猫,速貓,http://www.soarmall.com/
190656,GHL,广和物流,廣和物流,http://www.ghlcn.com/
190657,OGI,万国国际,萬國國際,http://www.ogicn.com/
190658,DIDA International Logistics,嘀嗒国际物流,嘀嗒國際物流,http://www.dida-exp.com/
190659,17EXP,17EXP,17EXP,http://www.17-exp.com/
190660,Lingjing,灵境,靈境,http://express-lj.com/
190661,ONTASK EXPRESS,安时达中东物流,安時達中東物流,http://www.ontaskd2d.com/
190663,Gotofreight,运连网,運連網,https://www.gotofreight.com/
190664,MASSPACK,千百包,千百包,http://www.masspack-express.com/
190666,Cowin,Cowin,Cowin,https://www.cowin-intl.com/
190668,YUNWUJIE,运无界,運無界,https://www.yunwuj.com/
190669,YJ,运匠物流,運匠物流,http://www.yjwl-express.com/
190670,CTGJ,诚天国际,誠天國際,https://www.233trans.com/
190671,XUNHE,讯合国际,訊合國際,http://www.xunhefba.com/
190672,GFS,鹏远国际,鵬遠國際,http://www.grand-freight.com/
190673,Yes-speed,元速航空,元速航空,http://www.yes-speed.com/
190674,YIYOU,互联易邮,互聯易郵,http://www.ypostglobal.com/
190675,WESTLINK,WESTLINK,WESTLINK,http://www.westlinkintl.com/
190676,LBTX,龙本天下,龍本天下,https://www.lbtxkd.com/
190677,7TM,7TM,7TM,https://www.7-tm.com/
190678,HH logistics,HH logistics,HH logistics,http://www.szhhhy.cn/
190679,LLGJ,路龙国际,路龍國際,http://www.llgj.ltd/
190680,Haixin Express,海鑫运通,海鑫運通,http://www.hxyt56.cn/
190681,HHH,海河汇,海河匯,http://www.szhhh56.com/
190682,YC LOGISTICS,煜诚国际,煜誠國際,http://yc-express.com.cn/
190683,YUNANT,云蚁,雲蟻,https://www.yunant56.com/
190684,WEDOEX,运德,運德,https://www.wedoexpress.com/
190685,hualihang,华利航,華利航,https://www.hlhex.com.cn/
190686,LDGJ,领东国际,領東國際, http://www.lingdong56.com  
190689,PPEX,PPEX,PPEX,http://www.pyt56.com/
190690,Jinyue Freight,今越国际,今越國際,http://www.jinyuefreight.com/
190691,FANKU,FANKU,FANKU,http://topfba56.com/
190692,SOLID LOGISTICS,上海昌迈,上海昌邁,http://www.solidlogistics.cn/
190693,Wynn Express,永利运通,永利運通,http://www.wynn-express.com/
190694,ShiFeng,时丰国际,時豐國際,http://www.gzsfgj.com/
190695,GZHY,广州华亚,廣州華亞,http://hyytgz.com/
190696,PAC,PAC,PAC,http://www.etscp.com/
190697,FCJY,风驰集运,風馳集運,http://www.fcgjwl.com/
190699,Tclogx,唐朝物流,唐朝物流,https://www.tclogx.com/
190700,E-post,E-post,E-post,https://www.e-post.co.il/
190701,XYTKJ,鑫运通跨境,鑫運通跨境,http://www.szxytkj.com/
190702,Saiyascm,塞亚国际,塞亞國際,http://www.syascm.com/
